hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level
22,4,1.0,0.0,0.326,0.348
22,4,0.7,0.0,0.895,0.713
23,4,1.0,0.0,0.725,0.005
23,4,0.7,0.0,0.564,0.1
23,4,0.7,0.0,0.403,0.029
23,4,1.0,0.0,0.697,0.058
23,4,1.0,0.0,0.276,0.033
23,4,1.0,0.0,0.871,0.208
0,5,1.0,0.0,0.409,0.064
0,5,0.7,0.0,0.415,0.063
0,5,0.7,0.0,0.315,0.088
0,5,0.7,0.0,0.257,0.05
0,5,0.7,0.0,0.192,0.052
0,5,1.0,0.0,0.264,0.058
1,5,1.0,0.0,0.438,0.063
1,5,1.0,0.0,0.444,0.06
1,5,1.0,0.0,0.302,0.094
1,5,1.0,0.0,0.252,0.105
1,5,0.7,0.0,0.207,0.0
1,5,1.0,0.0,0.242,0.026
2,5,1.0,0.0,0.434,0.078
2,5,1.0,0.0,0.408,0.054
2,5,1.0,0.0,0.32,0.028
2,5,0.7,0.0,0.312,0.049
2,5,1.0,0.0,0.178,0.003
2,5,1.0,0.0,0.249,0.109
3,5,1.0,0.0,0.394,0.064
3,5,1.0,0.0,0.434,0.079
3,5,1.0,0.0,0.36,0.144
3,5,1.0,0.0,0.283,0.134
3,5,1.0,0.0,0.193,0.044
3,5,1.0,0.0,0.258,0.039
4,5,1.0,0.0,0.416,0.085
4,5,1.0,0.0,0.455,0.0
4,5,1.0,0.3,0.331,0.327
4,5,1.0,0.0,0.28,0.083
4,5,1.0,0.0,0.226,0.086
4,5,1.0,0.0,0.29,0.096
5,5,0.7,0.0,0.431,0.0
5,5,1.0,0.0,0.427,0.138
5,5,1.0,0.0,0.32,0.018
5,5,1.0,0.0,0.27,0.043
5,5,1.0,0.0,0.178,0.006
5,5,0.7,0.0,0.272,0.036
6,5,1.0,0.0,0.416,0.494
6,5,1.0,0.0,0.408,0.521
6,5,1.0,0.0,0.36,0.437
6,5,1.0,0.0,0.286,0.45
6,5,0.7,0.0,0.214,0.229
6,5,0.7,0.0,0.267,0.224
7,5,1.0,0.0,0.412,0.562
7,5,1.0,0.0,0.401,0.672
7,5,1.0,0.0,0.313,0.58
7,5,1.0,0.0,0.278,0.387
7,5,1.0,0.0,0.215,0.282
7,5,1.0,0.0,0.275,0.413
8,5,0.7,0.0,0.403,0.592
8,5,0.7,0.0,0.435,0.547
8,5,1.0,0.0,0.319,0.692
8,5,1.0,0.0,0.287,0.596
8,5,1.0,0.0,0.174,0.265
8,5,0.7,0.0,0.251,0.422
9,5,1.0,0.0,0.445,0.739
9,5,1.0,0.0,0.432,0.662
9,5,1.0,0.0,0.333,0.596
9,5,1.0,0.0,0.307,0.402
9,5,1.0,0.0,0.203,0.242
9,5,1.0,0.0,0.253,0.466
10,5,0.7,0.0,0.429,0.314
10,5,1.0,0.0,0.431,0.53
10,5,1.0,0.0,0.285,0.384
10,5,1.0,0.0,0.259,0.379
10,5,1.0,0.0,0.213,0.206
10,5,0.7,0.0,0.243,0.231
11,5,1.0,0.0,0.384,0.565
11,5,1.0,0.0,0.448,0.58
11,5,1.0,0.0,0.36,0.421
11,5,1.0,0.0,0.281,0.234
11,5,1.0,0.0,0.209,0.18
11,5,1.0,0.0,0.241,0.353
12,5,1.0,0.0,0.406,0.511
12,5,1.0,0.0,0.461,0.625
12,5,1.0,0.0,0.266,0.472
12,5,1.0,0.0,0.267,0.414
12,5,1.0,0.0,0.19,0.329
12,5,1.0,0.0,0.275,0.365
13,5,0.7,0.0,0.402,0.452
13,5,1.0,0.0,0.436,0.636
13,5,1.0,0.0,0.365,0.489
13,5,0.7,0.0,0.303,0.25
13,5,1.0,0.0,0.2,0.336
13,5,1.0,0.0,0.249,0.282
14,5,1.0,0.0,0.39,0.577
14,5,0.7,0.0,0.41,0.335
14,5,0.7,0.0,0.357,0.27
14,5,1.0,0.0,0.271,0.369
14,5,1.0,0.0,0.204,0.239
14,5,1.0,0.0,0.246,0.384
15,5,1.0,0.0,0.435,0.431
15,5,1.0,0.0,0.47,0.593
15,5,1.0,0.0,0.311,0.354
15,5,1.0,0.0,0.271,0.323
15,5,0.7,0.0,0.217,0.078
15,5,1.0,0.0,0.26,0.311
16,5,1.0,0.0,0.428,0.517
16,5,0.7,0.0,0.411,0.396
16,5,1.0,0.0,0.301,0.367
16,5,0.7,0.0,0.262,0.318
16,5,1.0,0.0,0.217,0.296
16,5,1.0,0.0,0.242,0.285
17,5,0.7,0.0,0.41,0.487
17,5,1.0,0.0,0.416,0.751
17,5,0.7,0.0,0.366,0.444
17,5,1.0,0.0,0.291,0.491
17,5,1.0,0.0,0.177,0.355
17,5,0.7,0.0,0.244,0.287
18,5,0.7,0.0,0.444,0.608
18,5,0.7,0.0,0.447,0.629
18,5,1.0,0.0,0.327,0.732
18,5,1.0,0.3,0.289,0.98
18,5,0.7,0.0,0.184,0.235
18,5,0.7,0.0,0.251,0.421
19,5,1.0,0.0,0.376,0.653
19,5,0.7,0.4,0.434,0.865
19,5,0.7,0.0,0.343,0.449
19,5,1.0,0.0,0.271,0.513
19,5,1.0,0.0,0.237,0.351
19,5,1.0,0.0,0.26,0.352
20,5,1.0,0.0,0.421,0.537
20,5,0.7,0.0,0.437,0.4
20,5,1.0,0.0,0.31,0.475
20,5,1.0,0.0,0.271,0.325
20,5,1.0,0.0,0.223,0.258
20,5,1.0,0.0,0.266,0.376
21,5,0.7,0.0,0.419,0.358
21,5,1.0,0.0,0.421,0.537
21,5,0.7,0.0,0.315,0.293
21,5,1.0,0.0,0.307,0.351
21,5,0.7,0.0,0.21,0.185
21,5,1.0,0.0,0.246,0.3
22,5,1.0,0.0,0.395,0.51
22,5,1.0,0.0,0.46,0.587
22,5,1.0,0.0,0.337,0.333
22,5,1.0,0.0,0.26,0.308
22,5,0.7,0.0,0.247,0.111
22,5,0.7,0.0,0.271,0.231
23,5,0.7,0.0,0.422,0.051
23,5,1.0,0.0,0.443,0.057
23,5,0.7,0.0,0.301,0.052
23,5,1.0,0.0,0.299,0.016
23,5,1.0,0.0,0.22,0.035
23,5,1.0,0.0,0.278,0.0
0,6,1.0,0.0,0.4,0.051
0,6,0.7,0.0,0.454,0.075
0,6,1.0,0.0,0.327,0.109
0,6,0.7,0.0,0.265,0.06
0,6,1.0,0.0,0.185,0.021
0,6,1.0,0.0,0.266,0.003
1,6,1.0,0.0,0.423,0.0
1,6,1.0,0.0,0.442,0.031
1,6,1.0,0.0,0.354,0.131
1,6,0.7,0.0,0.277,0.0
1,6,1.0,0.0,0.223,0.005
1,6,1.0,0.0,0.256,0.0
2,6,1.0,0.6,0.394,0.765
2,6,0.7,0.0,0.425,0.095
2,6,0.7,0.0,0.325,0.076
2,6,1.0,0.0,0.227,0.071
2,6,1.0,0.0,0.183,0.0
2,6,1.0,0.0,0.268,0.016
3,6,1.0,0.0,0.402,0.114
3,6,0.7,0.0,0.432,0.086
3,6,1.0,0.0,0.321,0.044
3,6,0.7,0.0,0.329,0.123
3,6,1.0,0.0,0.208,0.019
3,6,1.0,0.0,0.265,0.05
4,6,1.0,0.0,0.411,0.095
4,6,1.0,0.0,0.426,0.047
4,6,0.7,0.0,0.332,0.092
4,6,0.7,0.0,0.297,0.0
4,6,1.0,0.0,0.175,0.0
4,6,0.7,0.0,0.269,0.01
5,6,1.0,0.0,0.401,0.073
5,6,0.7,0.0,0.413,0.033
5,6,1.0,0.0,0.341,0.014
5,6,1.0,0.0,0.28,0.0
5,6,0.7,0.3,0.213,0.343
5,6,0.7,0.0,0.293,0.0
6,6,1.0,0.0,0.437,0.537
6,6,1.0,0.0,0.417,0.586
6,6,1.0,0.0,0.334,0.382
6,6,1.0,0.0,0.286,0.326
6,6,0.7,0.0,0.215,0.183
6,6,1.0,0.0,0.248,0.272
7,6,0.7,0.0,0.399,0.39
7,6,1.0,0.0,0.465,0.596
7,6,1.0,0.0,0.334,0.532
7,6,0.7,0.0,0.281,0.349
7,6,0.7,0.0,0.193,0.302
7,6,1.0,0.0,0.284,0.467
8,6,1.0,0.0,0.412,0.866
8,6,1.0,0.0,0.475,0.928
8,6,1.0,0.0,0.341,0.651
8,6,1.0,0.0,0.252,0.487
8,6,1.0,0.0,0.194,0.36
8,6,1.0,0.0,0.261,0.566
9,6,1.0,0.0,0.413,0.676
9,6,1.0,0.0,0.453,0.655
9,6,1.0,0.0,0.321,0.488
9,6,0.7,0.0,0.307,0.275
9,6,0.7,0.0,0.205,0.188
9,6,1.0,0.0,0.269,0.557
10,6,0.7,0.0,0.392,0.394
10,6,1.0,0.0,0.408,0.551
10,6,1.0,0.0,0.325,0.376
10,6,0.7,0.0,0.256,0.311
10,6,1.0,0.0,0.201,0.213
10,6,1.0,0.0,0.277,0.397
11,6,1.0,0.0,0.431,0.561
11,6,1.0,0.0,0.421,0.575
11,6,1.0,0.0,0.303,0.384
11,6,1.0,0.0,0.256,0.446
11,6,1.0,0.0,0.227,0.234
11,6,1.0,0.0,0.279,0.343
12,6,1.0,0.0,0.428,0.555
12,6,1.0,0.0,0.432,0.626
12,6,1.0,0.0,0.321,0.424
12,6,1.0,0.0,0.27,0.329
12,6,1.0,0.0,0.197,0.277
12,6,1.0,0.0,0.242,0.332
13,6,0.7,0.0,0.444,0.463
13,6,1.0,0.0,0.419,0.626
13,6,1.0,0.0,0.365,0.462
13,6,0.7,0.0,0.277,0.274
13,6,1.0,0.0,0.179,0.29
13,6,1.0,0.0,0.29,0.342
14,6,0.7,0.0,0.412,0.419
14,6,1.0,0.0,0.465,0.626
14,6,0.7,0.0,0.301,0.371
14,6,0.7,0.0,0.311,0.223
14,6,1.0,0.6,0.187,0.857
14,6,1.0,0.0,0.287,0.434
15,6,1.0,0.0,0.449,0.501
15,6,1.0,0.0,0.423,0.505
15,6,1.0,0.0,0.325,0.415
15,6,1.0,0.0,0.277,0.338
15,6,1.0,0.0,0.209,0.214
15,6,0.7,0.0,0.242,0.212
16,6,1.0,0.0,0.438,0.646
16,6,1.0,0.0,0.443,0.569
16,6,0.7,0.0,0.301,0.358
16,6,0.7,0.0,0.307,0.329
16,6,1.0,0.0,0.227,0.269
16,6,1.0,0.0,0.255,0.352
17,6,0.7,0.0,0.382,0.437
17,6,0.7,0.0,0.43,0.586
17,6,0.7,0.0,0.357,0.345
17,6,1.0,0.0,0.274,0.479
17,6,1.0,0.3,0.21,0.761
17,6,0.7,0.0,0.274,0.317
18,6,1.0,0.0,0.408,0.854
18,6,1.0,0.0,0.458,0.853
18,6,1.0,0.0,0.339,0.769
18,6,1.0,0.0,0.312,0.676
18,6,0.7,0.0,0.179,0.255
18,6,1.0,0.3,0.255,0.837
19,6,1.0,0.0,0.404,0.74
19,6,0.7,0.4,0.476,0.888
19,6,1.0,0.0,0.383,0.531
19,6,1.0,0.0,0.27,0.396
19,6,1.0,0.0,0.169,0.392
19,6,0.7,0.4,0.255,0.769
20,6,0.7,0.4,0.42,0.676
20,6,1.0,0.4,0.443,0.856
20,6,0.7,0.0,0.313,0.277
20,6,0.7,0.0,0.29,0.29
20,6,0.7,0.0,0.206,0.137
20,6,1.0,0.0,0.262,0.407
21,6,0.7,0.0,0.403,0.296
21,6,1.0,0.0,0.4,0.487
21,6,1.0,0.0,0.291,0.394
21,6,1.0,0.0,0.278,0.233
21,6,1.0,0.0,0.24,0.196
21,6,1.0,0.0,0.277,0.306
22,6,1.0,0.0,0.415,0.396
22,6,1.0,0.3,0.4,0.804
22,6,0.7,0.0,0.356,0.255
22,6,0.7,0.0,0.288,0.188
22,6,1.0,0.0,0.222,0.233
22,6,1.0,0.0,0.244,0.301
23,6,0.7,0.0,0.438,0.0
23,6,1.0,0.0,0.442,0.136
23,6,1.0,0.0,0.347,0.049
23,6,1.0,0.4,0.309,0.532
23,6,1.0,0.0,0.216,0.0
23,6,1.0,0.0,0.267,0.023
0,0,1.0,0.0,0.67,0.101
0,0,0.7,0.0,0.58,0.116
0,0,1.0,0.0,0.363,0.04
0,0,0.7,0.0,0.706,0.099
0,0,1.0,0.0,0.289,0.0
0,0,0.7,0.0,0.876,0.099
1,0,0.7,0.0,0.699,0.129
1,0,0.7,0.0,0.523,0.015
1,0,1.0,0.0,0.376,0.023
1,0,1.0,0.0,0.687,0.107
1,0,1.0,0.0,0.299,0.066
1,0,1.0,0.0,0.907,0.166
2,0,1.0,0.0,0.701,0.106
2,0,1.0,0.0,0.564,0.083
2,0,1.0,0.0,0.378,0.0
2,0,1.0,0.0,0.675,0.129
2,0,1.0,0.0,0.273,0.0
2,0,1.0,0.0,0.929,0.148
3,0,1.0,0.0,0.718,0.08
3,0,1.0,0.0,0.555,0.153
3,0,1.0,0.0,0.38,0.008
3,0,0.7,0.0,0.679,0.143
3,0,1.0,0.0,0.297,0.038
3,0,0.7,0.0,0.906,0.063
4,0,1.0,0.0,0.664,0.138
4,0,1.0,0.0,0.598,0.069
4,0,1.0,0.0,0.348,0.0
4,0,0.7,0.0,0.687,0.034
4,0,1.0,0.0,0.301,0.07
4,0,0.7,0.0,0.875,0.085
5,0,0.7,0.0,0.694,0.068
5,0,0.7,0.0,0.558,0.028
5,0,1.0,0.0,0.372,0.087
5,0,0.7,0.0,0.722,0.05
5,0,1.0,0.0,0.311,0.069
5,0,1.0,0.0,0.877,0.16
6,0,0.7,0.0,0.71,0.532
6,0,0.7,0.0,0.518,0.44
6,0,1.0,0.0,0.336,0.457
6,0,1.0,0.0,0.692,0.799
6,0,1.0,0.0,0.34,0.321
6,0,1.0,0.0,0.86,1.0
7,0,1.0,0.0,0.727,1.0
7,0,1.0,0.0,0.543,0.972
7,0,1.0,0.0,0.409,0.556
7,0,1.0,0.3,0.703,1.0
7,0,1.0,0.0,0.288,0.462
7,0,0.7,0.0,0.837,1.0
8,0,1.0,0.0,0.702,1.0
8,0,1.0,0.0,0.561,1.0
8,0,0.7,0.0,0.383,0.536
8,0,1.0,0.0,0.678,1.0
8,0,1.0,0.0,0.28,0.553
8,0,0.7,0.0,0.897,1.0
9,0,0.7,0.0,0.706,0.797
9,0,0.7,0.0,0.538,0.694
9,0,0.7,0.0,0.388,0.452
9,0,1.0,0.0,0.701,1.0
9,0,1.0,0.6,0.309,1.0
9,0,1.0,0.0,0.882,1.0
10,0,0.7,0.0,0.72,0.635
10,0,1.0,0.0,0.574,0.688
10,0,0.7,0.0,0.355,0.307
10,0,0.7,0.0,0.678,0.686
10,0,1.0,0.0,0.281,0.359
10,0,1.0,0.0,0.899,1.0
11,0,1.0,0.0,0.71,0.856
11,0,0.7,0.0,0.552,0.493
11,0,0.7,0.0,0.348,0.28
11,0,1.0,0.0,0.709,0.884
11,0,1.0,0.0,0.265,0.304
11,0,1.0,0.0,0.868,1.0
12,0,0.7,0.0,0.715,0.729
12,0,1.0,0.0,0.563,0.643
12,0,1.0,0.0,0.356,0.499
12,0,1.0,0.0,0.676,1.0
12,0,1.0,0.0,0.313,0.43
12,0,1.0,0.0,0.874,1.0
13,0,1.0,0.0,0.693,1.0
13,0,1.0,0.0,0.546,0.826
13,0,0.7,0.0,0.394,0.432
13,0,1.0,0.0,0.7,0.974
13,0,0.7,0.0,0.298,0.318
13,0,0.7,0.0,0.886,0.889
14,0,1.0,0.0,0.684,0.951
14,0,1.0,0.0,0.574,0.804
14,0,1.0,0.0,0.358,0.502
14,0,1.0,0.0,0.716,0.973
14,0,1.0,0.0,0.296,0.381
14,0,1.0,0.0,0.898,1.0
15,0,1.0,0.0,0.689,0.907
15,0,1.0,0.0,0.542,0.769
15,0,1.0,0.0,0.358,0.445
15,0,1.0,0.0,0.727,0.899
15,0,0.7,0.0,0.317,0.21
15,0,1.0,0.0,0.902,1.0
16,0,1.0,0.0,0.69,0.972
16,0,1.0,0.0,0.533,0.753
16,0,0.7,0.0,0.35,0.335
16,0,1.0,0.0,0.687,0.905
16,0,0.7,0.0,0.288,0.199
16,0,1.0,0.0,0.921,1.0
17,0,0.7,0.0,0.72,0.804
17,0,1.0,0.0,0.555,0.986
17,0,1.0,0.0,0.358,0.707
17,0,0.7,0.0,0.701,0.923
17,0,0.7,0.0,0.271,0.332
17,0,1.0,0.0,0.853,1.0
18,0,0.7,0.0,0.708,1.0
18,0,0.7,0.0,0.563,0.841
18,0,0.7,0.0,0.325,0.577
18,0,1.0,0.0,0.678,1.0
18,0,1.0,0.0,0.275,0.603
18,0,0.7,0.0,0.884,1.0
19,0,1.0,0.0,0.727,1.0
19,0,1.0,0.0,0.529,0.959
19,0,1.0,0.0,0.369,0.568
19,0,0.7,0.0,0.72,0.798
19,0,1.0,0.0,0.268,0.535
19,0,0.7,0.0,0.873,1.0
20,0,1.0,0.0,0.665,0.858
20,0,1.0,0.0,0.519,0.765
20,0,0.7,0.0,0.335,0.385
20,0,1.0,0.4,0.685,1.0
20,0,0.7,0.0,0.248,0.232
20,0,0.7,0.0,0.892,0.717
21,0,1.0,0.0,0.721,0.757
21,0,0.7,0.0,0.531,0.449
21,0,1.0,0.0,0.397,0.342
21,0,0.7,0.0,0.679,0.498
21,0,1.0,0.0,0.305,0.283
21,0,0.7,0.0,0.903,0.698
22,0,1.0,0.0,0.704,0.761
22,0,1.0,0.0,0.534,0.597
22,0,0.7,0.0,0.399,0.352
22,0,1.0,0.0,0.714,0.944
22,0,1.0,0.0,0.28,0.286
22,0,0.7,0.4,0.877,0.955
23,0,1.0,0.0,0.689,0.066
23,0,0.7,0.0,0.571,0.025
23,0,1.0,0.0,0.359,0.074
23,0,1.0,0.0,0.699,0.085
23,0,1.0,0.0,0.293,0.046
23,0,1.0,0.0,0.871,0.103
0,1,1.0,0.0,0.72,0.074
0,1,0.7,0.0,0.559,0.078
0,1,1.0,0.0,0.364,0.084
0,1,0.7,0.0,0.696,0.028
0,1,1.0,0.0,0.333,0.131
0,1,1.0,0.0,0.861,0.174
1,1,1.0,0.0,0.717,0.149
1,1,1.0,0.0,0.527,0.085
1,1,0.7,0.0,0.336,0.061
1,1,0.7,0.0,0.719,0.087
1,1,1.0,0.0,0.283,0.046
1,1,1.0,0.0,0.894,0.131
2,1,0.7,0.0,0.703,0.083
2,1,1.0,0.0,0.571,0.114
2,1,0.7,0.0,0.34,0.0
2,1,0.7,0.0,0.712,0.061
2,1,1.0,0.3,0.283,0.242
2,1,1.0,0.0,0.893,0.171
3,1,1.0,0.0,0.702,0.123
3,1,0.7,0.0,0.549,0.117
3,1,1.0,0.0,0.361,0.033
3,1,1.0,0.0,0.704,0.136
3,1,1.0,0.0,0.284,0.089
3,1,0.7,0.0,0.881,0.011
4,1,1.0,0.0,0.707,0.059
4,1,1.0,0.0,0.549,0.045
4,1,0.7,0.0,0.366,0.0
4,1,1.0,0.0,0.697,0.069
4,1,0.7,0.0,0.306,0.128
4,1,1.0,0.0,0.883,0.158
5,1,1.0,0.0,0.694,0.022
5,1,1.0,0.0,0.5,0.096
5,1,0.7,0.0,0.364,0.127
5,1,1.0,0.0,0.712,0.045
5,1,1.0,0.0,0.287,0.0
5,1,1.0,0.0,0.897,0.213
6,1,1.0,0.0,0.689,0.893
6,1,1.0,0.0,0.544,0.609
6,1,1.0,0.0,0.366,0.42
6,1,0.7,0.0,0.714,0.646
6,1,0.7,0.0,0.319,0.271
6,1,1.0,0.0,0.904,1.0
7,1,0.7,0.0,0.72,0.793
7,1,0.7,0.0,0.542,0.611
7,1,1.0,0.0,0.402,0.601
7,1,1.0,0.0,0.694,1.0
7,1,0.7,0.0,0.302,0.381
7,1,1.0,0.0,0.891,1.0
8,1,1.0,0.0,0.683,1.0
8,1,0.7,0.0,0.54,0.777
8,1,1.0,0.0,0.374,0.695
8,1,1.0,0.0,0.72,1.0
8,1,0.7,0.0,0.307,0.416
8,1,0.7,0.0,0.872,1.0
9,1,1.0,0.0,0.682,1.0
9,1,1.0,0.0,0.552,0.917
9,1,0.7,0.0,0.408,0.35
9,1,1.0,0.0,0.719,1.0
9,1,1.0,0.0,0.285,0.434
9,1,0.7,0.0,0.88,1.0
10,1,1.0,0.0,0.678,0.951
10,1,1.0,0.0,0.564,0.704
10,1,1.0,0.0,0.343,0.474
10,1,1.0,0.0,0.729,0.905
10,1,1.0,0.0,0.306,0.264
10,1,1.0,0.0,0.906,1.0
11,1,0.7,0.0,0.726,0.592
11,1,1.0,0.0,0.51,0.732
11,1,1.0,0.0,0.36,0.513
11,1,1.0,0.0,0.674,0.865
11,1,1.0,0.0,0.312,0.199
11,1,0.7,0.0,0.911,0.735
12,1,1.0,0.0,0.71,0.938
12,1,0.7,0.0,0.526,0.433
12,1,0.7,0.0,0.332,0.297
12,1,0.7,0.0,0.712,0.691
12,1,1.0,0.0,0.332,0.406
12,1,1.0,0.0,0.883,1.0
13,1,0.7,0.0,0.714,0.719
13,1,1.0,0.0,0.527,0.822
13,1,1.0,0.0,0.345,0.612
13,1,0.7,0.0,0.703,0.721
13,1,0.7,0.0,0.311,0.303
13,1,0.7,0.0,0.917,0.8
14,1,1.0,0.0,0.69,0.898
14,1,1.0,0.0,0.555,0.791
14,1,1.0,0.0,0.341,0.438
14,1,1.0,0.0,0.716,0.978
14,1,1.0,0.0,0.275,0.404
14,1,1.0,0.0,0.878,1.0
15,1,1.0,0.0,0.72,0.812
15,1,0.7,0.0,0.562,0.488
15,1,0.7,0.0,0.328,0.282
15,1,1.0,0.0,0.69,0.813
15,1,1.0,0.0,0.317,0.442
15,1,1.0,0.0,0.896,1.0
16,1,0.7,0.0,0.733,0.676
16,1,1.0,0.0,0.565,0.713
16,1,0.7,0.3,0.354,0.572
16,1,0.7,0.0,0.702,0.644
16,1,1.0,0.0,0.264,0.363
16,1,1.0,0.0,0.85,1.0
17,1,1.0,0.0,0.671,1.0
17,1,0.7,0.0,0.579,0.618
17,1,0.7,0.0,0.337,0.489
17,1,1.0,0.0,0.694,1.0
17,1,1.0,0.0,0.277,0.466
17,1,1.0,0.0,0.917,1.0
18,1,1.0,0.0,0.682,1.0
18,1,1.0,0.0,0.527,1.0
18,1,1.0,0.0,0.38,0.794
18,1,1.0,0.0,0.738,1.0
18,1,1.0,0.0,0.297,0.576
18,1,0.7,0.0,0.844,1.0
19,1,1.0,0.0,0.675,1.0
19,1,1.0,0.4,0.559,1.0
19,1,1.0,0.0,0.393,0.623
19,1,0.7,0.0,0.697,0.766
19,1,1.0,0.0,0.264,0.413
19,1,0.7,0.0,0.877,1.0
20,1,1.0,0.0,0.71,0.898
20,1,1.0,0.0,0.547,0.668
20,1,1.0,0.0,0.375,0.349
20,1,0.7,0.0,0.681,0.659
20,1,1.0,0.6,0.248,0.916
20,1,1.0,0.6,0.856,1.0
21,1,0.7,0.0,0.65,0.45
21,1,1.0,0.4,0.507,0.931
21,1,1.0,0.4,0.36,0.827
21,1,0.7,0.0,0.671,0.533
21,1,1.0,0.0,0.285,0.337
21,1,1.0,0.0,0.886,1.0
22,1,1.0,0.0,0.721,0.719
22,1,1.0,0.0,0.564,0.568
22,1,1.0,0.4,0.383,0.846
22,1,1.0,0.0,0.73,0.775
22,1,1.0,0.0,0.305,0.277
22,1,1.0,0.0,0.87,1.0
23,1,1.0,0.0,0.68,0.09
23,1,1.0,0.0,0.521,0.055
23,1,1.0,0.0,0.353,0.009
23,1,1.0,0.0,0.693,0.194
23,1,0.7,0.0,0.291,0.011
23,1,0.7,0.0,0.913,0.143
0,2,1.0,0.0,0.717,0.062
0,2,1.0,0.0,0.558,0.019
0,2,1.0,0.0,0.382,0.06
0,2,0.7,0.0,0.701,0.0
0,2,1.0,0.0,0.295,0.0
0,2,0.7,0.0,0.856,0.191
1,2,1.0,0.0,0.671,0.098
1,2,1.0,0.0,0.542,0.07
1,2,1.0,0.0,0.411,0.196
1,2,0.7,0.0,0.681,0.113
1,2,1.0,0.0,0.275,0.086
1,2,0.7,0.0,0.858,0.034
2,2,1.0,0.0,0.695,0.074
2,2,0.7,0.0,0.557,0.012
2,2,1.0,0.3,0.334,0.358
2,2,1.0,0.0,0.706,0.156
2,2,0.7,0.0,0.286,0.0
2,2,0.7,0.0,0.882,0.152
3,2,1.0,0.3,0.686,0.472
3,2,1.0,0.0,0.566,0.094
3,2,1.0,0.0,0.38,0.031
3,2,0.7,0.0,0.685,0.08
3,2,1.0,0.0,0.316,0.121
3,2,1.0,0.0,0.9,0.17
4,2,1.0,0.0,0.693,0.208
4,2,1.0,0.0,0.535,0.1
4,2,1.0,0.0,0.363,0.014
4,2,1.0,0.0,0.667,0.148
4,2,1.0,0.0,0.271,0.106
4,2,1.0,0.0,0.864,0.102
5,2,0.7,0.0,0.686,0.143
5,2,1.0,0.0,0.531,0.107
5,2,1.0,0.0,0.335,0.047
5,2,1.0,0.0,0.741,0.084
5,2,1.0,0.0,0.263,0.082
5,2,0.7,0.0,0.868,0.144
6,2,0.7,0.0,0.684,0.69
6,2,0.7,0.0,0.55,0.472
6,2,1.0,0.0,0.338,0.401
6,2,1.0,0.0,0.7,0.843
6,2,1.0,0.0,0.26,0.424
6,2,1.0,0.0,0.873,1.0
7,2,0.7,0.0,0.68,0.81
7,2,1.0,0.0,0.564,0.892
7,2,1.0,0.0,0.348,0.644
7,2,0.7,0.0,0.701,0.765
7,2,1.0,0.0,0.284,0.515
7,2,0.7,0.0,0.886,1.0
8,2,1.0,0.0,0.673,1.0
8,2,1.0,0.0,0.52,1.0
8,2,1.0,0.0,0.381,0.729
8,2,1.0,0.0,0.696,1.0
8,2,1.0,0.0,0.314,0.603
8,2,1.0,0.0,0.882,1.0
9,2,1.0,0.0,0.647,1.0
9,2,1.0,0.0,0.535,0.842
9,2,1.0,0.0,0.381,0.554
9,2,1.0,0.0,0.71,1.0
9,2,1.0,0.0,0.298,0.512
9,2,1.0,0.0,0.865,1.0
10,2,1.0,0.0,0.681,0.894
10,2,1.0,0.0,0.552,0.603
10,2,0.7,0.0,0.371,0.307
10,2,1.0,0.0,0.698,0.912
10,2,1.0,0.0,0.312,0.312
10,2,1.0,0.0,0.888,1.0
11,2,1.0,0.0,0.701,0.93
11,2,1.0,0.0,0.553,0.607
11,2,1.0,0.3,0.364,0.762
11,2,1.0,0.0,0.702,0.992
11,2,1.0,0.0,0.259,0.345
11,2,1.0,0.0,0.863,1.0
12,2,1.0,0.0,0.705,1.0
12,2,1.0,0.0,0.539,0.749
12,2,0.7,0.0,0.351,0.359
12,2,1.0,0.0,0.726,0.935
12,2,1.0,0.0,0.258,0.351
12,2,1.0,0.0,0.863,1.0
13,2,1.0,0.0,0.69,0.994
13,2,1.0,0.0,0.56,0.748
13,2,1.0,0.0,0.362,0.541
13,2,1.0,0.0,0.722,1.0
13,2,1.0,0.0,0.272,0.478
13,2,0.7,0.0,0.872,0.882
14,2,1.0,0.0,0.762,1.0
14,2,0.7,0.0,0.575,0.546
14,2,0.7,0.0,0.357,0.274
14,2,1.0,0.0,0.706,1.0
14,2,0.7,0.0,0.263,0.294
14,2,0.7,0.0,0.89,0.744
15,2,1.0,0.0,0.698,0.877
15,2,1.0,0.0,0.532,0.701
15,2,0.7,0.6,0.369,0.935
15,2,0.7,0.0,0.733,0.661
15,2,1.0,0.0,0.298,0.323
15,2,1.0,0.0,0.882,1.0
16,2,0.7,0.0,0.71,0.543
16,2,0.7,0.0,0.575,0.493
16,2,0.7,0.0,0.404,0.334
16,2,1.0,0.0,0.677,0.876
16,2,1.0,0.3,0.288,0.751
16,2,1.0,0.0,0.877,1.0
17,2,1.0,0.0,0.726,1.0
17,2,1.0,0.0,0.521,0.899
17,2,0.7,0.0,0.346,0.451
17,2,1.0,0.0,0.692,1.0
17,2,1.0,0.0,0.279,0.552
17,2,1.0,0.0,0.879,1.0
18,2,1.0,0.0,0.69,1.0
18,2,1.0,0.0,0.578,1.0
18,2,1.0,0.0,0.359,0.795
18,2,1.0,0.0,0.7,1.0
18,2,1.0,0.3,0.292,0.876
18,2,1.0,0.0,0.886,1.0
